SC-29(01),Heterogeneity | Virtualization Techniques,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,3, 1.3 ,993,,3,,,,,,
SC-30,Concealment and Misdirection,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,3, 1.3 ,994,,3,,,,,,
SC-30(01),[WITHDRAWN]: Boundary Protection | Physically Separated Subnetworks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,995,,3,,,,,,
SC-30(02),Concealment and Misdirection | Randomness,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,996,,3,,,,,,
SC-30(03),Concealment and Misdirection | Change Processing and Storage Locations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,997,,3,,,,,,
SC-30(04),Concealment and Misdirection | Misleading Information,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,998,,3,,,,,,
SC-30(05),Concealment and Misdirection | Concealment of System Components,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,999,,3,,,,,,
SC-31,Covert Channel Analysis,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1000,,3,,,,,,
SC-31(01),Covert Channel Analysis | Test Covert Channels for Exploitability,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1001,,3,,,,,,
SC-31(02),Covert Channel Analysis | Maximum Bandwidth,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1002,,3,,,,,,
SC-31(03),Covert Channel Analysis | Measure Bandwidth in Operational Environments,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1003,,3,,,,,,
SC-32,System Partitioning,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,4, 1.7 ,1004,,3,,,,,,
SC-32(01),System Partitioning | Separate Physical Domains for Privileged Functions,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1005,,3,,,,,,
SC-33,[WITHDRAWN]: Boundary Protection | Public Access,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1006,,3,,,,,,
SC-34,Non-modifiable Executable Programs,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,3, 1.3 ,1007,,3,,,,,,
SC-34(01),Non-modifiable Executable Programs | No Writable Storage,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1008,,3,,,,,,
SC-34(02),Non-modifiable Executable Programs | Integrity Protection on Read-only Media,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1009,,3,,,,,,
SC-34(03),[WITHDRAWN]: Boundary Protection | Response to Recognized Failures,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1010,,3,,,,,,
SC-35,External Malicious Code Identification,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,6, 2.6 ,1011,,3,,,,,,
SC-36,Distributed Processing and Storage,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,5, 2.2 ,1012,,3,,,,,,
SC-36(01),Distributed Processing and Storage | Polling Techniques,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1013,,3,,,,,,
SC-36(02),Distributed Processing and Storage | Synchronization,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1014,,3,,,,,,
SC-37,Out-of-band Channels,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,4, 1.7 ,1015,,3,,,,,,
SC-37(01),Out-of-band Channels | Ensure Delivery and Transmission,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1016,,3,,,,,,
SC-38,Operations Security,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,1,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,4, 1.7 ,1017,,3,,,,,,
SC-39,Process Isolation,1,,,1,1,1,1,1,1,1,,,,,1,1,1,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,13, 5.7 ,1018,,0,,,,,,
SC-39(01),Process Isolation | Hardware Separation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1019,,3,,,,,,
SC-39(02),Process Isolation | Separate Execution Domain Per Thread,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1020,,3,,,,,,
SC-40,Wireless Link Protection,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,3, 1.3 ,1021,,3,,,,,,
SC-40(01),Wireless Link Protection | Electromagnetic Interference,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1022,,3,,,,,,
SC-40(02),Wireless Link Protection | Reduce Detection Potential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1023,,3,,,,,,
SC-40(03),Wireless Link Protection | Imitative or Manipulative Communications Deception,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1024,,3,,,,,,
SC-40(04),Wireless Link Protection | Signal Parameter Identification,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1025,,3,,,,,,
SC-41,Port and I/O Device Access,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1026,,3,,,,,,
SC-42,Sensor Capability and Data,1,,,,,,,,,,,,,,,1,,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,5, 2.2 ,1027,,3,,,,,,
SC-42(01),Sensor Capability and Data | Reporting to Authorized Individuals or Roles,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1028,,3,,,,,,
SC-42(02),Sensor Capability and Data | Authorized Use,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1029,,3,,,,,,
SC-42(03),[WITHDRAWN]: Transmission Confidentiality,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1030,,3,,,,,,
SC-42(04),Sensor Capability and Data | Notice of Collection,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1031,,3,,,,,,
SC-42(05),Sensor Capability and Data | Collection Minimization,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1032,,3,,,,,,
SC-43,Usage Restrictions,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,4, 1.7 ,1033,,3,,,,,,
SC-44,Detonation Chambers,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,4, 1.7 ,1034,,3,,,,,,
SC-45,System Time Synchronization,1,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,5, 2.2 ,1035,,2,,,,,,
SC-45(01),System Time Synchronization | Synchronization with Authoritative Time Source,1,,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,4, 1.7 ,1036,,2,,,,,,
SC-45(02),System Time Synchronization | Secondary Authoritative Time Source,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1037,,3,,,,,,
SC-46,Cross Domain Policy Enforcement,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1038,,3,,,,,,
SC-47,Alternate Communications Paths,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1039,,3,,,,,,
SC-48,Sensor Relocation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1040,,3,,,,,,
SC-48(01),Sensor Relocation | Dynamic Relocation of Sensors or Monitoring Capabilities,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1041,,3,,,,,,
SC-49,Hardware-enforced Separation and Policy Enforcement,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1042,,3,,,,,,
SC-50,Software-enforced Separation and Policy Enforcement,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1043,,3,,,,,,
SC-51,Hardware-based Protection,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1044,,3,,,,,,
SI-01,Policy and Procedures,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,,,,,1,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,18, 7.8 ,1045,,0,,,,,,
SI-02,Flaw Remediation,1,,,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,,,,,1,,1,1,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,19, 8.3 ,1046,,0,,,,,,
SI-02(01),[WITHDRAWN]: Predictable Failure Prevention | Time Limit on Process Execution Without Supervision,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1047,,3,,,,,,
SI-02(02),Flaw Remediation | Automated Flaw Remediation Status,1,,,,1,1,,1,1,,,,,1,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,,,9, 3.9 ,1048,,2,,,,,,
SI-02(03),Flaw Remediation | Time to Remediate Flaws and Benchmarks for Corrective Actions,1,,,,,,,1,1,,,,,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,6, 2.6 ,1049,,2,,,,,,
SI-02(04),Flaw Remediation | Automated Patch Management Tools,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,3, 1.3 ,1050,,3,,,,,,
SI-02(05),Flaw Remediation | Automatic Software and Firmware Updates,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,3, 1.3 ,1051,,3,,,,,,
SI-02(06),Flaw Remediation | Removal of Previous Versions of Software and Firmware,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,3, 1.3 ,1052,,3,,,,,,
SI-03,Malicious Code Protection,1,,,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,,,,,1,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,19, 8.3 ,1053,,0,,,,,,
SI-03(01),[WITHDRAWN]: Flaw Remediation | Central Management,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1054,,3,,,,,,
SI-03(02),[WITHDRAWN]: Malicious Code Protection | Central Management,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1055,,3,,,,,,
SI-03(03),[WITHDRAWN]: Malicious Code Protection | Automatic Updates,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1056,,3,,,,,,
SI-03(04),Malicious Code Protection | Updates Only by Privileged Users,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1057,,3,,,,,,
SI-03(05),[WITHDRAWN]: Malicious Code Protection | Non-privileged Users,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1058,,3,,,,,,
SI-03(06),Malicious Code Protection | Testing and Verification,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1059,,3,,,,,,
SI-03(07),[WITHDRAWN]: Malicious Code Protection | Portable Storage Devices,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1060,,3,,,,,,
SI-03(08),Malicious Code Protection | Detect Unauthorized Commands,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1061,,3,,,,,,
SI-03(09),[WITHDRAWN]: Malicious Code Protection | Nonsignature-based Detection,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1062,,3,,,,,,
SI-03(10),Malicious Code Protection | Malicious Code Analysis,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1063,,3,,,,,,
SI-04,System Monitoring,1,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,,1,,1,1,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,17, 7.4 ,1064,,0,,,,,,
SI-04(01),System Monitoring | System-wide Intrusion Detection System,1,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,6, 2.6 ,1065,,2,,,,,,
SI-04(02),System Monitoring | Automated Tools and Mechanisms for Real-time Analysis,1,,,,1,1,,1,1,,,1,,1,1,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,,,10, 4.3 ,1066,,2,,,,,,
SI-04(03),System Monitoring | Automated Tool and Mechanism Integration,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1067,,3,,,,,,
SI-04(04),System Monitoring | Inbound and Outbound Communications Traffic,1,,,,1,1,,1,1,,,1,,1,1,,1,,,,,,,,,,,1,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,,,11, 4.8 ,1068,,2,,,,,,
SI-04(05),System Monitoring | System-generated Alerts,1,,,,1,1,,1,1,,,1,,1,1,1,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,,,10, 4.3 ,1069,,2,,,,,,
SI-04(06),[WITHDRAWN]: Malicious Code Protection | Authenticate Remote Commands,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1070,,3,,,,,,
SI-04(07),System Monitoring | Automated Response to Suspicious Events,1,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,4, 1.7 ,1071,,3,,,,,,
SI-04(08),[WITHDRAWN]: System Monitoring | Restrict Non-privileged Users,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1072,,3,,,,,,
SI-04(09),System Monitoring | Testing of Monitoring Tools and Mechanisms,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,3, 1.3 ,1073,,3,,,,,,
SI-04(10),System Monitoring | Visibility of Encrypted Communications,1,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,6, 2.6 ,1074,,2,,,,,,
SI-04(11),System Monitoring | Analyze Communications Traffic Anomalies,1,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,,,5, 2.2 ,1075,,3,,,,,,
SI-04(12),System Monitoring | Automated Organization-generated Alerts,1,,,,,1,,,1,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,5, 2.2 ,1076,,2,,,,,,
SI-04(13),System Monitoring | Analyze Traffic and Event Patterns,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1077,,3,,,,,,
SI-04(14),System Monitoring | Wireless Intrusion Detection,1,,,,,1,,,1,,,1,,1,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,5, 2.2 ,1078,,2,,,,,,
SI-04(15),System Monitoring | Wireless to Wireline Communications,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1079,,3,,,,,,
SI-04(16),System Monitoring | Correlate Monitoring Information,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,4, 1.7 ,1080,,2,,,,,,
SI-04(17),System Monitoring | Integrated Situational Awareness,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1081,,3,,,,,,
SI-04(18),System Monitoring | Analyze Traffic and Covert Exfiltration,1,,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,6, 2.6 ,1082,,2,,,,,,
SI-04(19),System Monitoring | Risk for Individuals,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,,,3, 1.3 ,1083,,3,,,,,,
SI-04(20),System Monitoring | Privileged Users,1,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,4, 1.7 ,1084,,2,,,,,,
SI-04(21),System Monitoring | Probationary Periods,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1085,,3,,,,,,
SI-04(22),System Monitoring | Unauthorized Network Services,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,3, 1.3 ,1086,,2,,,,,,
SI-04(23),System Monitoring | Host-based Devices,1,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,3, 1.3 ,1087,,2,,,,,,
SI-04(24),System Monitoring | Indicators of Compromise,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,4, 1.7 ,1088,,3,,,,,,
SI-04(25),System Monitoring | Optimize Network Traffic Analysis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1089,,3,,,,,,
SI-05,"Security Alerts, Advisories, and Directives",1,,,1,1,1,1,1,1,1,,,,1,1,,,1,1,1,,,,,,,1,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,16, 7.0 ,1090,,0,,,,,,
SI-05(01),"Security Alerts, Advisories, and Directives | Automated Alerts and Advisories",1,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,4, 1.7 ,1091,,2,,,,,,
SI-06,Security and Privacy Function Verification,1,,,,,1,,1,1,,,1,,,,1,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,7, 3.0 ,1092,,2,,,,,,
SI-06(01),[WITHDRAWN]: System Monitoring | Protection of Monitoring Information,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1093,,3,,,,,,
SI-06(02),Security and Privacy Function Verification | Automation Support for Distributed Testing,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1094,,3,,,,,,
SI-06(03),Security and Privacy Function Verification | Report Verification Results,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2, 0.9 ,1095,,3,,,,,,
SI-07,"Software, Firmware, and Information Integrity",1,,,,1,1,,1,1,,,1,1,1,1,1,1,,,,,,,,1,,1,,1,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,,,14, 6.1 ,1096,,2,,,,,,
SI-07(01),"Software, Firmware, and Information Integrity | Integrity Checks",1,,,,1,1,,1,1,,,1,,1,1,1,1,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,,,11, 4.8 ,1097,,2,,,,,,
SI-07(02),"Software, Firmware, and Information Integrity | Automated Notifications of Integrity Violations",1,,,,,1,,,1,,,1,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,5, 2.2 ,1098,,2,,,,,,
SI-07(03),"Software, Firmware, and Information Integrity | Centrally Managed Integrity Tools",1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1099,,3,,,,,,
SI-07(04),[WITHDRAWN]: Security and Privacy Function Verification | Notification of Failed Security Tests,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,0, -   ,1100,,3,,,,,,
SI-07(05),"Software, Firmware, and Information Integrity | Automated Response to Integrity Violations",1,,,,,1,,,1,,,,,,,1,,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,5, 2.2 ,1101,,2,,,,,,
SI-07(06),"Software, Firmware, and Information Integrity | Cryptographic Protection",1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,4, 1.7 ,1102,,3,,,,,,
SI-07(07),"Software, Firmware, and Information Integrity | Integration of Detection and Response",1,,,,,,,1,1,,,,,1,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,7, 3.0 ,1103,,2,,,,,,
SI-07(08),"Software, Firmware, and Information Integrity | Auditing Capability for Significant Events",1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,1, 0.4 ,1104,,3,,,,,,
